samp,subpop,trial,odor,value,odor_order,value_detrended
230915_ORL_GCaMP6f_F1,ORL,2,heptanal4.065,0.0010523838,40,0.0015976884672480205
230913_U52_GCaMP6f_F2,U52,1,heptanal4.065,0.0025625797,4,0.0028763279015607754
230913_U52_GCaMP6f_F2,U52,2,heptanal4.065,0.01609894,40,0.05109841255737184
230913_U52_GCaMP6f_F3,U52,1,heptanal4.065,0.009061075,4,0.009549490157685784
230913_U52_GCaMP6f_F3,U52,2,heptanal4.065,0.002786445,40,0.004710370605771677
230914_U52_GCaMP6f_F1,U52,1,heptanal4.065,0.028791754,4,0.03248696807783032
230914_U52_GCaMP6f_F1,U52,2,heptanal4.065,0.014078452,40,0.047093990446095496
230914_U52_GCaMP6f_F2,U52,1,heptanal4.065,0.013847216,4,0.0156361290548687
230914_U52_GCaMP6f_F2,U52,2,heptanal4.065,0.03165378,40,0.10668254684734216
230915_U52_GCaMP6f_F2,U52,1,heptanal4.065,0.030400509,4,0.031831595053966065
230915_U52_GCaMP6f_F2,U52,2,heptanal4.065,0.011714476,40,0.018556596679442216
230914_FCV_GCaMP6f_F1,FCV,1,heptanal4.065,0.055325937,4,0.060008836242026735
230914_FCV_GCaMP6f_F1,FCV,2,heptanal4.065,0.005225574,40,0.01177601279215688
230914_FCV_GCaMP6f_F2,FCV,1,heptanal4.065,0.028219843,4,0.030723424693649342
230914_FCV_GCaMP6f_F2,FCV,2,heptanal4.065,0.013025369,40,0.030474763576024407
230914_FCV_GCaMP6f_F3,FCV,1,heptanal4.065,0.07372234,4,0.0788703901403648
230914_FCV_GCaMP6f_F3,FCV,2,heptanal4.065,0.017486077,40,0.0343432318483479
230915_FCV_GCaMP6f_F1,FCV,1,heptanal4.065,0.044653196,4,0.04753307971497313
230915_FCV_GCaMP6f_F1,FCV,2,heptanal4.065,0.017861964,40,0.033370542034799895
230913_ORL_GCaMP6f_F1,ORL,1,heptanal3.44,0.00036207793,5,0.000361399669948757
230913_ORL_GCaMP6f_F1,ORL,2,heptanal3.44,0.007972551,41,0.0078509105356573
230913_ORL_GCaMP6f_F2,ORL,1,heptanal3.44,0.0019253285,5,0.0019073628906900002
230913_ORL_GCaMP6f_F2,ORL,2,heptanal3.44,0.030291077,41,0.028049706843339257
230914_ORL_GCaMP6f_F1,ORL,1,heptanal3.44,0.011402318,5,0.011370294035434714
230914_ORL_GCaMP6f_F1,ORL,2,heptanal3.44,0.02778107,41,0.02714770068576243
230914_ORL_GCaMP6f_F2,ORL,1,heptanal3.44,0.019412562,5,0.020280713940867574
230914_ORL_GCaMP6f_F2,ORL,2,heptanal3.44,0.0085641425,41,0.012259902895076245
230915_ORL_GCaMP6f_F1,ORL,1,heptanal3.44,0.0002502711,5,0.00026367894095887467
230915_ORL_GCaMP6f_F1,ORL,2,heptanal3.44,0.0005098546,41,0.0007821629439256038
230913_U52_GCaMP6f_F2,U52,1,heptanal3.44,0.0026977449,5,0.003116751276473627
230913_U52_GCaMP6f_F2,U52,2,heptanal3.44,0.0016406261,41,0.005359940837670849
230913_U52_GCaMP6f_F3,U52,1,heptanal3.44,0.0030683286,5,0.0032764416915265996
230913_U52_GCaMP6f_F3,U52,2,heptanal3.44,0.010722798,41,0.018365926533529604
230914_U52_GCaMP6f_F1,U52,1,heptanal3.44,0.0041878754,5,0.004870180698857118
230914_U52_GCaMP6f_F1,U52,2,heptanal3.44,0.0041525057,41,0.014316309834056577
230914_U52_GCaMP6f_F2,U52,1,heptanal3.44,0.014062701,5,0.016369191044263938
230914_U52_GCaMP6f_F2,U52,2,heptanal3.44,0.0016714601,41,0.005807049182179224
230915_U52_GCaMP6f_F2,U52,1,heptanal3.44,0.002116336,5,0.002241591918956353
230915_U52_GCaMP6f_F2,U52,2,heptanal3.44,0.0011664073,41,0.0018690463748624057
230914_FCV_GCaMP6f_F1,FCV,1,heptanal3.44,0.0067271246,5,0.007446248147996483
