samp,subpop,trial,odor,value,odor_order
230914_FCV_GCaMP6f_F1,FCV,2,octanal4.09,0.044224594,7
230914_FCV_GCaMP6f_F2,FCV,1,octanal4.09,0.08241463,7
230914_FCV_GCaMP6f_F2,FCV,2,octanal4.09,0.026777403,7
230914_FCV_GCaMP6f_F3,FCV,1,octanal4.09,0.14328797,7
230914_FCV_GCaMP6f_F3,FCV,2,octanal4.09,0.057324577,7
230915_FCV_GCaMP6f_F1,FCV,1,octanal4.09,0.040247053,7
230915_FCV_GCaMP6f_F1,FCV,2,octanal4.09,0.024707358,7
230913_ORL_GCaMP6f_F1,ORL,1,octanal3.525,0.00023669864,8
230913_ORL_GCaMP6f_F1,ORL,2,octanal3.525,0.00228098,8
230913_ORL_GCaMP6f_F2,ORL,1,octanal3.525,0.011266938,8
230913_ORL_GCaMP6f_F2,ORL,2,octanal3.525,0.05104529,8
230914_ORL_GCaMP6f_F1,ORL,1,octanal3.525,0.026362889,8
230914_ORL_GCaMP6f_F1,ORL,2,octanal3.525,0.053559244,8
230914_ORL_GCaMP6f_F2,ORL,1,octanal3.525,0.02135042,8
230914_ORL_GCaMP6f_F2,ORL,2,octanal3.525,0.012224058,8
230915_ORL_GCaMP6f_F1,ORL,1,octanal3.525,0.01730806,8
230915_ORL_GCaMP6f_F1,ORL,2,octanal3.525,0.038286395,8
230913_U52_GCaMP6f_F2,U52,1,octanal3.525,0.013111023,8
230913_U52_GCaMP6f_F2,U52,2,octanal3.525,0.008779584,8
230913_U52_GCaMP6f_F3,U52,1,octanal3.525,0.020019574,8
230913_U52_GCaMP6f_F3,U52,2,octanal3.525,0.015101464,8
230914_U52_GCaMP6f_F1,U52,1,octanal3.525,0.045973297,8
230914_U52_GCaMP6f_F1,U52,2,octanal3.525,0.017135538,8
230914_U52_GCaMP6f_F2,U52,1,octanal3.525,0.0316049,8
230914_U52_GCaMP6f_F2,U52,2,octanal3.525,0.008794399,8
230915_U52_GCaMP6f_F2,U52,1,octanal3.525,0.0075729764,8
230915_U52_GCaMP6f_F2,U52,2,octanal3.525,0.0070522656,8
230913_FCV_GCaMP6f_F1,FCV,1,octanal3.525,0.0036641576,8
230913_FCV_GCaMP6f_F1,FCV,2,octanal3.525,0.00033055551,8
230914_FCV_GCaMP6f_F1,FCV,1,octanal3.525,0.04210218,8
230914_FCV_GCaMP6f_F1,FCV,2,octanal3.525,0.018597063,8
230914_FCV_GCaMP6f_F2,FCV,1,octanal3.525,0.040713504,8
230914_FCV_GCaMP6f_F2,FCV,2,octanal3.525,0.010232138,8
230914_FCV_GCaMP6f_F3,FCV,1,octanal3.525,0.07724128,8
230914_FCV_GCaMP6f_F3,FCV,2,octanal3.525,0.016864799,8
230915_FCV_GCaMP6f_F1,FCV,1,octanal3.525,0.06917905,8
230915_FCV_GCaMP6f_F1,FCV,2,octanal3.525,0.0018794287,8
230913_ORL_GCaMP6f_F1,ORL,1,octanal3.09,0.00044958526,9
230913_ORL_GCaMP6f_F1,ORL,2,octanal3.09,0.04860812,9
230913_ORL_GCaMP6f_F2,ORL,1,octanal3.09,0.009606606,9
230913_ORL_GCaMP6f_F2,ORL,2,octanal3.09,0.010074336,9
230914_ORL_GCaMP6f_F1,ORL,1,octanal3.09,0.02395682,9
230914_ORL_GCaMP6f_F1,ORL,2,octanal3.09,0.034800004,9
230914_ORL_GCaMP6f_F2,ORL,1,octanal3.09,0.024771472,9
230914_ORL_GCaMP6f_F2,ORL,2,octanal3.09,0.01855879,9
230915_ORL_GCaMP6f_F1,ORL,1,octanal3.09,0.0011401293,9
230915_ORL_GCaMP6f_F1,ORL,2,octanal3.09,0.0,9
230913_U52_GCaMP6f_F2,U52,1,octanal3.09,0.005106455,9
230913_U52_GCaMP6f_F2,U52,2,octanal3.09,0.007698577,9
230913_U52_GCaMP6f_F3,U52,1,octanal3.09,0.020180961,9
230913_U52_GCaMP6f_F3,U52,2,octanal3.09,0.026661724,9
230914_U52_GCaMP6f_F1,U52,1,octanal3.09,0.023367392,9
230914_U52_GCaMP6f_F1,U52,2,octanal3.09,0.0065296954,9
230914_U52_GCaMP6f_F2,U52,1,octanal3.09,0.012332616,9
230914_U52_GCaMP6f_F2,U52,2,octanal3.09,0.001603998,9
230915_U52_GCaMP6f_F2,U52,1,octanal3.09,0.01978498,9
230915_U52_GCaMP6f_F2,U52,2,octanal3.09,0.007570713,9
230913_FCV_GCaMP6f_F1,FCV,1,octanal3.09,0.001589619,9
230913_FCV_GCaMP6f_F1,FCV,2,octanal3.09,0.0009341226,9
230914_FCV_GCaMP6f_F1,FCV,1,octanal3.09,0.020875486,9
230914_FCV_GCaMP6f_F1,FCV,2,octanal3.09,0.018417854,9
230914_FCV_GCaMP6f_F2,FCV,1,octanal3.09,0.03434563,9
230914_FCV_GCaMP6f_F2,FCV,2,octanal3.09,0.009187536,9
230914_FCV_GCaMP6f_F3,FCV,1,octanal3.09,0.027473863,9
230914_FCV_GCaMP6f_F3,FCV,2,octanal3.09,0.016400537,9
230915_FCV_GCaMP6f_F1,FCV,1,octanal3.09,0.0062603513,9
230915_FCV_GCaMP6f_F1,FCV,2,octanal3.09,0.0056649493,9
230913_ORL_GCaMP6f_F1,ORL,1,octanal1.595,0.0540421,10
230913_ORL_GCaMP6f_F1,ORL,2,octanal1.595,0.013918796,10
230913_ORL_GCaMP6f_F2,ORL,1,octanal1.595,0.0021775228,10
230913_ORL_GCaMP6f_F2,ORL,2,octanal1.595,0.00045538257,10
230914_ORL_GCaMP6f_F1,ORL,1,octanal1.595,0.012343636,10
230914_ORL_GCaMP6f_F1,ORL,2,octanal1.595,0.0016641733,10
230914_ORL_GCaMP6f_F2,ORL,1,octanal1.595,0.04875835,10
230914_ORL_GCaMP6f_F2,ORL,2,octanal1.595,0.025250522,10
230915_ORL_GCaMP6f_F1,ORL,1,octanal1.595,0.0008551341,10
230915_ORL_GCaMP6f_F1,ORL,2,octanal1.595,0.0036061655,10
230913_U52_GCaMP6f_F2,U52,1,octanal1.595,0.0014059264,10
230913_U52_GCaMP6f_F2,U52,2,octanal1.595,0.0014254863,10
230913_U52_GCaMP6f_F3,U52,1,octanal1.595,0.05537326,10
230913_U52_GCaMP6f_F3,U52,2,octanal1.595,0.00520493,10
230914_U52_GCaMP6f_F1,U52,1,octanal1.595,0.012757167,10
230914_U52_GCaMP6f_F1,U52,2,octanal1.595,0.00042682543,10
230914_U52_GCaMP6f_F2,U52,1,octanal1.595,0.015423608,10
230914_U52_GCaMP6f_F2,U52,2,octanal1.595,0.0018981465,10
230915_U52_GCaMP6f_F2,U52,1,octanal1.595,0.06740169,10
230915_U52_GCaMP6f_F2,U52,2,octanal1.595,0.0084600495,10
230913_FCV_GCaMP6f_F1,FCV,1,octanal1.595,0.001617365,10
230913_FCV_GCaMP6f_F1,FCV,2,octanal1.595,0.0006545505,10
230914_FCV_GCaMP6f_F1,FCV,1,octanal1.595,0.014835801,10
230914_FCV_GCaMP6f_F1,FCV,2,octanal1.595,0.0007427069,10
230914_FCV_GCaMP6f_F2,FCV,1,octanal1.595,0.019003883,10
230914_FCV_GCaMP6f_F2,FCV,2,octanal1.595,0.019845156,10
230914_FCV_GCaMP6f_F3,FCV,1,octanal1.595,0.01417235,10
230914_FCV_GCaMP6f_F3,FCV,2,octanal1.595,0.017603675,10
230915_FCV_GCaMP6f_F1,FCV,1,octanal1.595,0.003929648,10
230915_FCV_GCaMP6f_F1,FCV,2,octanal1.595,0.013695219,10
230913_ORL_GCaMP6f_F1,ORL,1,nonanal4.56,0.04625999,11
230913_ORL_GCaMP6f_F1,ORL,2,nonanal4.56,0.026196687,11
230913_ORL_GCaMP6f_F2,ORL,1,nonanal4.56,0.21425706,11
230913_ORL_GCaMP6f_F2,ORL,2,nonanal4.56,0.16196652,11
230914_ORL_GCaMP6f_F1,ORL,1,nonanal4.56,0.22502896,11
230914_ORL_GCaMP6f_F1,ORL,2,nonanal4.56,0.24445485,11
230914_ORL_GCaMP6f_F2,ORL,1,nonanal4.56,0.27311102,11
230914_ORL_GCaMP6f_F2,ORL,2,nonanal4.56,0.19920366,11
230915_ORL_GCaMP6f_F1,ORL,1,nonanal4.56,0.21746062,11
230915_ORL_GCaMP6f_F1,ORL,2,nonanal4.56,0.14418368,11
230913_U52_GCaMP6f_F2,U52,1,nonanal4.56,0.07649876,11
230913_U52_GCaMP6f_F2,U52,2,nonanal4.56,0.03692941,11
230913_U52_GCaMP6f_F3,U52,1,nonanal4.56,0.0951691,11
230913_U52_GCaMP6f_F3,U52,2,nonanal4.56,0.05841322,11
230914_U52_GCaMP6f_F1,U52,1,nonanal4.56,0.30509296,11
230914_U52_GCaMP6f_F1,U52,2,nonanal4.56,0.11022115,11
230914_U52_GCaMP6f_F2,U52,1,nonanal4.56,0.15316723,11
230914_U52_GCaMP6f_F2,U52,2,nonanal4.56,0.041259684,11
230915_U52_GCaMP6f_F2,U52,1,nonanal4.56,0.22936694,11
230915_U52_GCaMP6f_F2,U52,2,nonanal4.56,0.1516537,11
230913_FCV_GCaMP6f_F1,FCV,1,nonanal4.56,0.024826508,11
230913_FCV_GCaMP6f_F1,FCV,2,nonanal4.56,0.012612531,11
230914_FCV_GCaMP6f_F1,FCV,1,nonanal4.56,0.19710621,11
230914_FCV_GCaMP6f_F1,FCV,2,nonanal4.56,0.117638715,11
230914_FCV_GCaMP6f_F2,FCV,1,nonanal4.56,0.16108537,11
230914_FCV_GCaMP6f_F2,FCV,2,nonanal4.56,0.08288508,11
