samp,subpop,odor,segment,value
230914_FCV_GCaMP6f_F1,FCV,1-octen-3-ol,1,0.0012757534195212755
230914_FCV_GCaMP6f_F2,FCV,octanal4.58,1,0.005697696381156381
230914_FCV_GCaMP6f_F2,FCV,octanal4.09,1,0.0032749844419485354
230914_FCV_GCaMP6f_F2,FCV,octanal3.525,1,0.002432834459264363
230914_FCV_GCaMP6f_F2,FCV,octanal3.09,1,0.0017445768677615005
230914_FCV_GCaMP6f_F2,FCV,octanal1.595,1,0.0008442796179097618
230914_FCV_GCaMP6f_F2,FCV,nonanal4.56,1,0.00703215152984479
230914_FCV_GCaMP6f_F2,FCV,nonanal4.045,1,0.004498743830662008
230914_FCV_GCaMP6f_F2,FCV,nonanal3.445,1,0.0029205388040385695
230914_FCV_GCaMP6f_F2,FCV,nonanal2.77,1,0.0018025595895750138
230914_FCV_GCaMP6f_F2,FCV,nonanal1.72,1,0.0009201946301295215
230914_FCV_GCaMP6f_F2,FCV,decanal4.53,1,0.006010467320151189
230914_FCV_GCaMP6f_F2,FCV,decanal4.015,1,0.004135322215588655
230914_FCV_GCaMP6f_F2,FCV,decanal3.425,1,0.0019648398081508174
230914_FCV_GCaMP6f_F2,FCV,decanal2.855,1,0.0013451460135426446
230914_FCV_GCaMP6f_F2,FCV,decanal2.18,1,0.000955224169915046
230914_FCV_GCaMP6f_F2,FCV,undecanal4.145,1,0.0026770757242211363
230914_FCV_GCaMP6f_F2,FCV,undecanal3.9,1,0.0020640507063796358
230914_FCV_GCaMP6f_F2,FCV,undecanal3.205,1,0.0007398549435576739
230914_FCV_GCaMP6f_F2,FCV,undecanal2.765,1,0.0007822286727603794
230914_FCV_GCaMP6f_F2,FCV,undecanal2.375,1,0.0008722389907651824
230914_FCV_GCaMP6f_F2,FCV,paraffin,1,0.0
230914_FCV_GCaMP6f_F2,FCV,sulcatone-3,1,0.0011852832423385055
230914_FCV_GCaMP6f_F2,FCV,phenol,1,0.001029859212359987
230914_FCV_GCaMP6f_F2,FCV,benzaldehyde,1,0.0006242286593278255
230914_FCV_GCaMP6f_F2,FCV,oxoisophorone,1,0.0020260138506117127
230914_FCV_GCaMP6f_F2,FCV,2-ethylhexanol,1,0.0032126097089528174
230914_FCV_GCaMP6f_F2,FCV,hexanoic acid,1,0.0007232717060421032
230914_FCV_GCaMP6f_F2,FCV,camphor,1,0.00011836538096423986
230914_FCV_GCaMP6f_F2,FCV,1-octen-3-ol,1,0.0009666720958111477
230914_FCV_GCaMP6f_F3,FCV,octanal4.58,1,0.022048254591574057
230914_FCV_GCaMP6f_F3,FCV,octanal4.09,1,0.014573294621264669
230914_FCV_GCaMP6f_F3,FCV,octanal3.525,1,0.004557499765257285
230914_FCV_GCaMP6f_F3,FCV,octanal3.09,1,1.590855729354662e-08
230914_FCV_GCaMP6f_F3,FCV,octanal1.595,1,5.637851296924623e-18
230914_FCV_GCaMP6f_F3,FCV,nonanal4.56,1,0.023217857879704852
230914_FCV_GCaMP6f_F3,FCV,nonanal4.045,1,0.018682003982135972
230914_FCV_GCaMP6f_F3,FCV,nonanal3.445,1,0.009577880049405048
230914_FCV_GCaMP6f_F3,FCV,nonanal2.77,1,3.2912210046285445e-08
230914_FCV_GCaMP6f_F3,FCV,nonanal1.72,1,1.1492543028346347e-17
230914_FCV_GCaMP6f_F3,FCV,decanal4.53,1,0.019993659725776495
230914_FCV_GCaMP6f_F3,FCV,decanal4.015,1,0.016499367457308897
230914_FCV_GCaMP6f_F3,FCV,decanal3.425,1,0.006080971088382008
230914_FCV_GCaMP6f_F3,FCV,decanal2.855,1,0.002118353123272354
230914_FCV_GCaMP6f_F3,FCV,decanal2.18,1,1.370877547147032e-06
230914_FCV_GCaMP6f_F3,FCV,undecanal4.145,1,0.00711626751930725
230914_FCV_GCaMP6f_F3,FCV,undecanal3.9,1,0.003652191322285909
230914_FCV_GCaMP6f_F3,FCV,undecanal3.205,1,2.220351565042529e-08
230914_FCV_GCaMP6f_F3,FCV,undecanal2.765,1,7.914675859144182e-18
230914_FCV_GCaMP6f_F3,FCV,undecanal2.375,1,0.0
230914_FCV_GCaMP6f_F3,FCV,paraffin,1,0.0
230914_FCV_GCaMP6f_F3,FCV,sulcatone-3,1,0.003572467056548149
230914_FCV_GCaMP6f_F3,FCV,phenol,1,2.2719452616427015e-08
230914_FCV_GCaMP6f_F3,FCV,benzaldehyde,1,8.239936510889834e-18
230914_FCV_GCaMP6f_F3,FCV,oxoisophorone,1,0.0
230914_FCV_GCaMP6f_F3,FCV,2-ethylhexanol,1,0.0
230914_FCV_GCaMP6f_F3,FCV,hexanoic acid,1,0.005017178504997447
230914_FCV_GCaMP6f_F3,FCV,camphor,1,0.0028766540316835475
230914_FCV_GCaMP6f_F3,FCV,1-octen-3-ol,1,0.0032335028787288797
230915_FCV_GCaMP6f_F1,FCV,octanal4.58,1,0.014426357383132703
230915_FCV_GCaMP6f_F1,FCV,octanal4.09,1,0.006256699576181621
230915_FCV_GCaMP6f_F1,FCV,octanal3.525,1,0.002976217384830355
230915_FCV_GCaMP6f_F1,FCV,octanal3.09,1,0.0010180639788907717
230915_FCV_GCaMP6f_F1,FCV,octanal1.595,1,0.0005365215490390352
230915_FCV_GCaMP6f_F1,FCV,nonanal4.56,1,0.01410267330435746
230915_FCV_GCaMP6f_F1,FCV,nonanal4.045,1,0.008988663252350756
230915_FCV_GCaMP6f_F1,FCV,nonanal3.445,1,0.0038823927355513743
230915_FCV_GCaMP6f_F1,FCV,nonanal2.77,1,0.0005973878871768654
230915_FCV_GCaMP6f_F1,FCV,nonanal1.72,1,0.0003093287215295661
230915_FCV_GCaMP6f_F1,FCV,decanal4.53,1,0.011579897270734225
230915_FCV_GCaMP6f_F1,FCV,decanal4.015,1,0.01040710626204195
230915_FCV_GCaMP6f_F1,FCV,decanal3.425,1,0.003501272139372222
230915_FCV_GCaMP6f_F1,FCV,decanal2.855,1,0.002067698662269794
230915_FCV_GCaMP6f_F1,FCV,decanal2.18,1,0.0005900494998947576
230915_FCV_GCaMP6f_F1,FCV,undecanal4.145,1,0.0066506726604524825
230915_FCV_GCaMP6f_F1,FCV,undecanal3.9,1,0.003006530426182535
230915_FCV_GCaMP6f_F1,FCV,undecanal3.205,1,0.0015938564803995839
230915_FCV_GCaMP6f_F1,FCV,undecanal2.765,1,0.0004300928296404957
230915_FCV_GCaMP6f_F1,FCV,undecanal2.375,1,0.0006833103197556781
230915_FCV_GCaMP6f_F1,FCV,paraffin,1,0.0
230915_FCV_GCaMP6f_F1,FCV,sulcatone-3,1,0.005799972009828259
230915_FCV_GCaMP6f_F1,FCV,phenol,1,0.001636143866785622
230915_FCV_GCaMP6f_F1,FCV,benzaldehyde,1,0.001438353459889504
230915_FCV_GCaMP6f_F1,FCV,oxoisophorone,1,0.0033747378871398616
230915_FCV_GCaMP6f_F1,FCV,2-ethylhexanol,1,0.00279292134970658
230915_FCV_GCaMP6f_F1,FCV,hexanoic acid,1,0.003294005990488013
230915_FCV_GCaMP6f_F1,FCV,camphor,1,0.0007576863204049344
230915_FCV_GCaMP6f_F1,FCV,1-octen-3-ol,1,0.000641242332084195
230913_ORL_GCaMP6f_F1,ORL,octanal4.58,2,0.0002474420503872053
230913_ORL_GCaMP6f_F1,ORL,octanal4.09,2,0.0003299643342070198
230913_ORL_GCaMP6f_F1,ORL,octanal3.525,2,0.0003914876761674014
230913_ORL_GCaMP6f_F1,ORL,octanal3.09,2,0.0002786275105822549
230913_ORL_GCaMP6f_F1,ORL,octanal1.595,2,0.0006025653966315074
230913_ORL_GCaMP6f_F1,ORL,nonanal4.56,2,0.0006874578532159375
230913_ORL_GCaMP6f_F1,ORL,nonanal4.045,2,0.0005905088461692894
230913_ORL_GCaMP6f_F1,ORL,nonanal3.445,2,0.0005976061294783267
230913_ORL_GCaMP6f_F1,ORL,nonanal2.77,2,0.0005484850725032432
230913_ORL_GCaMP6f_F1,ORL,nonanal1.72,2,0.00035891283157645605
230913_ORL_GCaMP6f_F1,ORL,decanal4.53,2,0.0006304392642321919
230913_ORL_GCaMP6f_F1,ORL,decanal4.015,2,0.0005120729580897821
230913_ORL_GCaMP6f_F1,ORL,decanal3.425,2,0.0010427576686286282
230913_ORL_GCaMP6f_F1,ORL,decanal2.855,2,0.0005647950973890548
230913_ORL_GCaMP6f_F1,ORL,decanal2.18,2,0.0004710470420012
230913_ORL_GCaMP6f_F1,ORL,undecanal4.145,2,0.00046796947288205664
230913_ORL_GCaMP6f_F1,ORL,undecanal3.9,2,0.00040761894903826497
230913_ORL_GCaMP6f_F1,ORL,undecanal3.205,2,0.0006026769461449156
230913_ORL_GCaMP6f_F1,ORL,undecanal2.765,2,0.0005005652052834011
230913_ORL_GCaMP6f_F1,ORL,undecanal2.375,2,0.0006526467825038905
230913_ORL_GCaMP6f_F1,ORL,paraffin,2,0.0
230913_ORL_GCaMP6f_F1,ORL,sulcatone-3,2,0.000696762094614619
230913_ORL_GCaMP6f_F1,ORL,phenol,2,0.00638286033052537
230913_ORL_GCaMP6f_F1,ORL,benzaldehyde,2,0.009668983884852132
230913_ORL_GCaMP6f_F1,ORL,oxoisophorone,2,0.0006146913256494257
230913_ORL_GCaMP6f_F1,ORL,2-ethylhexanol,2,0.003393080662040323
230913_ORL_GCaMP6f_F1,ORL,hexanoic acid,2,0.00033721746047229404
230913_ORL_GCaMP6f_F1,ORL,camphor,2,0.0006021190272933459
230913_ORL_GCaMP6f_F1,ORL,1-octen-3-ol,2,0.0006230276677876186
230913_ORL_GCaMP6f_F2,ORL,octanal4.58,2,0.007297333023476784
230913_ORL_GCaMP6f_F2,ORL,octanal4.09,2,0.002272002532095438
230913_ORL_GCaMP6f_F2,ORL,octanal3.525,2,0.0003483107109297338
230913_ORL_GCaMP6f_F2,ORL,octanal3.09,2,0.0003621058337657335
230913_ORL_GCaMP6f_F2,ORL,octanal1.595,2,0.0002486710498662555
230913_ORL_GCaMP6f_F2,ORL,nonanal4.56,2,0.012177436415340543
230913_ORL_GCaMP6f_F2,ORL,nonanal4.045,2,0.0068225307975277975
230913_ORL_GCaMP6f_F2,ORL,nonanal3.445,2,0.0028536117447860226
230913_ORL_GCaMP6f_F2,ORL,nonanal2.77,2,0.007694069528980845
230913_ORL_GCaMP6f_F2,ORL,nonanal1.72,2,0.002573520854522663
230913_ORL_GCaMP6f_F2,ORL,decanal4.53,2,0.012794125257230607
230913_ORL_GCaMP6f_F2,ORL,decanal4.015,2,0.011354018813711118
230913_ORL_GCaMP6f_F2,ORL,decanal3.425,2,0.0060283263091982005
230913_ORL_GCaMP6f_F2,ORL,decanal2.855,2,0.002300542684386428
230913_ORL_GCaMP6f_F2,ORL,decanal2.18,2,0.0006573334133873154
230913_ORL_GCaMP6f_F2,ORL,undecanal4.145,2,0.01136295367629653
230913_ORL_GCaMP6f_F2,ORL,undecanal3.9,2,0.007611197066213479
230913_ORL_GCaMP6f_F2,ORL,undecanal3.205,2,0.0021626732121838655
230913_ORL_GCaMP6f_F2,ORL,undecanal2.765,2,0.0007068575731517414
230913_ORL_GCaMP6f_F2,ORL,undecanal2.375,2,0.0006411653855604429
230913_ORL_GCaMP6f_F2,ORL,paraffin,2,0.0
230913_ORL_GCaMP6f_F2,ORL,sulcatone-3,2,0.0037931909317114308
230913_ORL_GCaMP6f_F2,ORL,phenol,2,0.0005192017544442342
230913_ORL_GCaMP6f_F2,ORL,benzaldehyde,2,0.0007219475232188133
230913_ORL_GCaMP6f_F2,ORL,oxoisophorone,2,0.0030930704083482283
230913_ORL_GCaMP6f_F2,ORL,2-ethylhexanol,2,0.0026026307905659143
230913_ORL_GCaMP6f_F2,ORL,hexanoic acid,2,0.0028987107523517183
230913_ORL_GCaMP6f_F2,ORL,camphor,2,0.0021462428754642528
230913_ORL_GCaMP6f_F2,ORL,1-octen-3-ol,2,0.003378358748582642
230914_ORL_GCaMP6f_F1,ORL,octanal4.58,2,0.002542779558181967
230914_ORL_GCaMP6f_F1,ORL,octanal4.09,2,0.0015378142325577775
230914_ORL_GCaMP6f_F1,ORL,octanal3.525,2,0.0015215822106935243
230914_ORL_GCaMP6f_F1,ORL,octanal3.09,2,-1.34893814000836e-10
230914_ORL_GCaMP6f_F1,ORL,octanal1.595,2,0.0003970871722108945
230914_ORL_GCaMP6f_F1,ORL,nonanal4.56,2,0.0014583465132359448
230914_ORL_GCaMP6f_F1,ORL,nonanal4.045,2,0.0021451714620231467
230914_ORL_GCaMP6f_F1,ORL,nonanal3.445,2,0.001268446922746357
230914_ORL_GCaMP6f_F1,ORL,nonanal2.77,2,9.675742128914641e-06
230914_ORL_GCaMP6f_F1,ORL,nonanal1.72,2,0.00046300804619230627
230914_ORL_GCaMP6f_F1,ORL,decanal4.53,2,0.001939031476723695
230914_ORL_GCaMP6f_F1,ORL,decanal4.015,2,0.001693138271913786
230914_ORL_GCaMP6f_F1,ORL,decanal3.425,2,-4.6271249852514185e-11
230914_ORL_GCaMP6f_F1,ORL,decanal2.855,2,0.0005921321780023181
230914_ORL_GCaMP6f_F1,ORL,decanal2.18,2,0.0010895919903516342
230914_ORL_GCaMP6f_F1,ORL,undecanal4.145,2,0.000949932388595054
230914_ORL_GCaMP6f_F1,ORL,undecanal3.9,2,0.0009839186450823225
230914_ORL_GCaMP6f_F1,ORL,undecanal3.205,2,5.4881702207111474e-05
230914_ORL_GCaMP6f_F1,ORL,undecanal2.765,2,1.3416628346068354e-08
230914_ORL_GCaMP6f_F1,ORL,undecanal2.375,2,0.00033607940259452535
230914_ORL_GCaMP6f_F1,ORL,paraffin,2,0.0
230914_ORL_GCaMP6f_F1,ORL,sulcatone-3,2,0.004570060268104967
230914_ORL_GCaMP6f_F1,ORL,phenol,2,0.000906674759340043
230914_ORL_GCaMP6f_F1,ORL,benzaldehyde,2,0.0013365399848012478
230914_ORL_GCaMP6f_F1,ORL,oxoisophorone,2,0.014440713651452393
230914_ORL_GCaMP6f_F1,ORL,2-ethylhexanol,2,0.0023630598374167044
230914_ORL_GCaMP6f_F1,ORL,hexanoic acid,2,0.0011644512409426568
230914_ORL_GCaMP6f_F1,ORL,camphor,2,0.017768985406862788
230914_ORL_GCaMP6f_F1,ORL,1-octen-3-ol,2,0.007675192520555534
230914_ORL_GCaMP6f_F2,ORL,octanal4.58,2,0.001366103072732704
230914_ORL_GCaMP6f_F2,ORL,octanal4.09,2,0.002982239819510811
230914_ORL_GCaMP6f_F2,ORL,octanal3.525,2,0.0005926080455153417
230914_ORL_GCaMP6f_F2,ORL,octanal3.09,2,0.0003753760026582885
230914_ORL_GCaMP6f_F2,ORL,octanal1.595,2,0.000755683377686683
230914_ORL_GCaMP6f_F2,ORL,nonanal4.56,2,0.0016174194450284418
230914_ORL_GCaMP6f_F2,ORL,nonanal4.045,2,0.004679272397093417
230914_ORL_GCaMP6f_F2,ORL,nonanal3.445,2,0.0031495826531528436
230914_ORL_GCaMP6f_F2,ORL,nonanal2.77,2,0.00010162621222308552
230914_ORL_GCaMP6f_F2,ORL,nonanal1.72,2,0.00037745818572685046
230914_ORL_GCaMP6f_F2,ORL,decanal4.53,2,0.008357753169745751
230914_ORL_GCaMP6f_F2,ORL,decanal4.015,2,0.005029047816451195
230914_ORL_GCaMP6f_F2,ORL,decanal3.425,2,0.004760318616643505
230914_ORL_GCaMP6f_F2,ORL,decanal2.855,2,0.004319811643154722
230914_ORL_GCaMP6f_F2,ORL,decanal2.18,2,0.001367690643236127
230914_ORL_GCaMP6f_F2,ORL,undecanal4.145,2,0.008022118910914401
230914_ORL_GCaMP6f_F2,ORL,undecanal3.9,2,0.006213598254506046
230914_ORL_GCaMP6f_F2,ORL,undecanal3.205,2,0.0040125865016900734
230914_ORL_GCaMP6f_F2,ORL,undecanal2.765,2,0.003797565021215991
230914_ORL_GCaMP6f_F2,ORL,undecanal2.375,2,0.002555048437562692
230914_ORL_GCaMP6f_F2,ORL,paraffin,2,0.0
230914_ORL_GCaMP6f_F2,ORL,sulcatone-3,2,0.001167768831743539
230914_ORL_GCaMP6f_F2,ORL,phenol,2,-1.2772991768439379e-08
230914_ORL_GCaMP6f_F2,ORL,benzaldehyde,2,0.00034597563402560534
230914_ORL_GCaMP6f_F2,ORL,oxoisophorone,2,0.0019649175757041138
230914_ORL_GCaMP6f_F2,ORL,2-ethylhexanol,2,0.001319937454168361
230914_ORL_GCaMP6f_F2,ORL,hexanoic acid,2,0.0007886331373925615
230914_ORL_GCaMP6f_F2,ORL,camphor,2,0.0008693998181757684
230914_ORL_GCaMP6f_F2,ORL,1-octen-3-ol,2,0.00010770937799882765
230915_ORL_GCaMP6f_F1,ORL,octanal4.58,2,
230915_ORL_GCaMP6f_F1,ORL,octanal4.09,2,
230915_ORL_GCaMP6f_F1,ORL,octanal3.525,2,
230915_ORL_GCaMP6f_F1,ORL,octanal3.09,2,
230915_ORL_GCaMP6f_F1,ORL,octanal1.595,2,
230915_ORL_GCaMP6f_F1,ORL,nonanal4.56,2,
230915_ORL_GCaMP6f_F1,ORL,nonanal4.045,2,
230915_ORL_GCaMP6f_F1,ORL,nonanal3.445,2,
230915_ORL_GCaMP6f_F1,ORL,nonanal2.77,2,
230915_ORL_GCaMP6f_F1,ORL,nonanal1.72,2,
230915_ORL_GCaMP6f_F1,ORL,decanal4.53,2,
230915_ORL_GCaMP6f_F1,ORL,decanal4.015,2,
230915_ORL_GCaMP6f_F1,ORL,decanal3.425,2,
230915_ORL_GCaMP6f_F1,ORL,decanal2.855,2,
230915_ORL_GCaMP6f_F1,ORL,decanal2.18,2,
230915_ORL_GCaMP6f_F1,ORL,undecanal4.145,2,
230915_ORL_GCaMP6f_F1,ORL,undecanal3.9,2,
230915_ORL_GCaMP6f_F1,ORL,undecanal3.205,2,
230915_ORL_GCaMP6f_F1,ORL,undecanal2.765,2,
230915_ORL_GCaMP6f_F1,ORL,undecanal2.375,2,
230915_ORL_GCaMP6f_F1,ORL,paraffin,2,
230915_ORL_GCaMP6f_F1,ORL,sulcatone-3,2,
230915_ORL_GCaMP6f_F1,ORL,phenol,2,
230915_ORL_GCaMP6f_F1,ORL,benzaldehyde,2,
230915_ORL_GCaMP6f_F1,ORL,oxoisophorone,2,
230915_ORL_GCaMP6f_F1,ORL,2-ethylhexanol,2,
230915_ORL_GCaMP6f_F1,ORL,hexanoic acid,2,
230915_ORL_GCaMP6f_F1,ORL,camphor,2,
230915_ORL_GCaMP6f_F1,ORL,1-octen-3-ol,2,
230913_U52_GCaMP6f_F2,U52,octanal4.58,2,0.0005212867673079319
230913_U52_GCaMP6f_F2,U52,octanal4.09,2,0.0005281093053111439
230913_U52_GCaMP6f_F2,U52,octanal3.525,2,3.8904265089344985e-07
230913_U52_GCaMP6f_F2,U52,octanal3.09,2,5.496312904590059e-13
230913_U52_GCaMP6f_F2,U52,octanal1.595,2,0.0
230913_U52_GCaMP6f_F2,U52,nonanal4.56,2,0.0014502092878507292
230913_U52_GCaMP6f_F2,U52,nonanal4.045,2,0.00043303582592077867
230913_U52_GCaMP6f_F2,U52,nonanal3.445,2,0.00018569871806419422
230913_U52_GCaMP6f_F2,U52,nonanal2.77,2,6.772949836337996e-10
230913_U52_GCaMP6f_F2,U52,nonanal1.72,2,0.0
230913_U52_GCaMP6f_F2,U52,decanal4.53,2,0.0016247366266854972
230913_U52_GCaMP6f_F2,U52,decanal4.015,2,1.8241063435111605e-06
230913_U52_GCaMP6f_F2,U52,decanal3.425,2,2.645510628054501e-12
230913_U52_GCaMP6f_F2,U52,decanal2.855,2,0.0
230913_U52_GCaMP6f_F2,U52,decanal2.18,2,0.0
230913_U52_GCaMP6f_F2,U52,undecanal4.145,2,0.0
230913_U52_GCaMP6f_F2,U52,undecanal3.9,2,0.0
230913_U52_GCaMP6f_F2,U52,undecanal3.205,2,0.0
230913_U52_GCaMP6f_F2,U52,undecanal2.765,2,0.0
230913_U52_GCaMP6f_F2,U52,undecanal2.375,2,0.0
230913_U52_GCaMP6f_F2,U52,paraffin,2,0.0
230913_U52_GCaMP6f_F2,U52,sulcatone-3,2,0.0
230913_U52_GCaMP6f_F2,U52,phenol,2,0.0
230913_U52_GCaMP6f_F2,U52,benzaldehyde,2,0.0
230913_U52_GCaMP6f_F2,U52,oxoisophorone,2,0.010923749492997998
230913_U52_GCaMP6f_F2,U52,2-ethylhexanol,2,6.4517123694333495e-06
230913_U52_GCaMP6f_F2,U52,hexanoic acid,2,8.996470316760194e-12
230913_U52_GCaMP6f_F2,U52,camphor,2,0.002325453269062109
230913_U52_GCaMP6f_F2,U52,1-octen-3-ol,2,1.4325952801314175e-06
230913_U52_GCaMP6f_F3,U52,octanal4.58,2,0.007310959700589149
230913_U52_GCaMP6f_F3,U52,octanal4.09,2,0.004264084297090722
230913_U52_GCaMP6f_F3,U52,octanal3.525,2,0.0017683449399175264
230913_U52_GCaMP6f_F3,U52,octanal3.09,2,0.0019662481310762066
230913_U52_GCaMP6f_F3,U52,octanal1.595,2,0.0013871560995822273
230913_U52_GCaMP6f_F3,U52,nonanal4.56,2,0.004064906926701679
230913_U52_GCaMP6f_F3,U52,nonanal4.045,2,0.0074359625655146784
230913_U52_GCaMP6f_F3,U52,nonanal3.445,2,0.001665311589575325
230913_U52_GCaMP6f_F3,U52,nonanal2.77,2,0.0006121874566656939
230913_U52_GCaMP6f_F3,U52,nonanal1.72,2,0.0018598752235620825
230913_U52_GCaMP6f_F3,U52,decanal4.53,2,0.006660019386195036
230913_U52_GCaMP6f_F3,U52,decanal4.015,2,0.008133402329124791
230913_U52_GCaMP6f_F3,U52,decanal3.425,2,0.006596952913791173
230913_U52_GCaMP6f_F3,U52,decanal2.855,2,0.003424897164513746
230913_U52_GCaMP6f_F3,U52,decanal2.18,2,0.0002862759365799348
230913_U52_GCaMP6f_F3,U52,undecanal4.145,2,0.007053341145025853
230913_U52_GCaMP6f_F3,U52,undecanal3.9,2,0.004039899441905007
230913_U52_GCaMP6f_F3,U52,undecanal3.205,2,0.0037366917930884403
230913_U52_GCaMP6f_F3,U52,undecanal2.765,2,0.004030594471642089
230913_U52_GCaMP6f_F3,U52,undecanal2.375,2,0.002061919826169335
230913_U52_GCaMP6f_F3,U52,paraffin,2,0.0
230913_U52_GCaMP6f_F3,U52,sulcatone-3,2,0.0004176234485371554
230913_U52_GCaMP6f_F3,U52,phenol,2,0.0011758694072517377
230913_U52_GCaMP6f_F3,U52,benzaldehyde,2,0.0008051515747156402
230913_U52_GCaMP6f_F3,U52,oxoisophorone,2,0.0006727859610377355
230913_U52_GCaMP6f_F3,U52,2-ethylhexanol,2,0.0026917463113774786
230913_U52_GCaMP6f_F3,U52,hexanoic acid,2,0.0007327358242810792
230913_U52_GCaMP6f_F3,U52,camphor,2,0.0021554796454565294
230913_U52_GCaMP6f_F3,U52,1-octen-3-ol,2,0.0007800502446580114
230914_U52_GCaMP6f_F1,U52,octanal4.58,2,0.00995260340720804
230914_U52_GCaMP6f_F1,U52,octanal4.09,2,0.0020840662139686122
230914_U52_GCaMP6f_F1,U52,octanal3.525,2,-1.0995949348789873e-07
230914_U52_GCaMP6f_F1,U52,octanal3.09,2,0.00026331775428381325
230914_U52_GCaMP6f_F1,U52,octanal1.595,2,0.00034018988452136454
230914_U52_GCaMP6f_F1,U52,nonanal4.56,2,0.011789328483930597
230914_U52_GCaMP6f_F1,U52,nonanal4.045,2,0.0051972117754441926
230914_U52_GCaMP6f_F1,U52,nonanal3.445,2,0.0018801465106868278
230914_U52_GCaMP6f_F1,U52,nonanal2.77,2,0.00026590830256154226
230914_U52_GCaMP6f_F1,U52,nonanal1.72,2,-1.0995949388048834e-07
230914_U52_GCaMP6f_F1,U52,decanal4.53,2,0.014722143813103352
230914_U52_GCaMP6f_F1,U52,decanal4.015,2,0.011231103060654713
230914_U52_GCaMP6f_F1,U52,decanal3.425,2,0.005024590732348335
230914_U52_GCaMP6f_F1,U52,decanal2.855,2,0.002242049216734308
230914_U52_GCaMP6f_F1,U52,decanal2.18,2,0.0008561288094602358
230914_U52_GCaMP6f_F1,U52,undecanal4.145,2,0.012665218161450774
230914_U52_GCaMP6f_F1,U52,undecanal3.9,2,0.011411750072840355
230914_U52_GCaMP6f_F1,U52,undecanal3.205,2,0.004037254143802632
230914_U52_GCaMP6f_F1,U52,undecanal2.765,2,0.0012638110236041782
230914_U52_GCaMP6f_F1,U52,undecanal2.375,2,0.0006419816749996044
230914_U52_GCaMP6f_F1,U52,paraffin,2,0.0
230914_U52_GCaMP6f_F1,U52,sulcatone-3,2,0.0033056745470832964
230914_U52_GCaMP6f_F1,U52,phenol,2,0.00031076617717386117
230914_U52_GCaMP6f_F1,U52,benzaldehyde,2,0.0032217272082730774
230914_U52_GCaMP6f_F1,U52,oxoisophorone,2,0.01172752184429632
230914_U52_GCaMP6f_F1,U52,2-ethylhexanol,2,0.0077748819229845854
230914_U52_GCaMP6f_F1,U52,hexanoic acid,2,0.003187279193426385
230914_U52_GCaMP6f_F1,U52,camphor,2,0.009043689830078156
230914_U52_GCaMP6f_F1,U52,1-octen-3-ol,2,0.002214305762186914
230914_U52_GCaMP6f_F2,U52,octanal4.58,2,0.0021465452596724933
230914_U52_GCaMP6f_F2,U52,octanal4.09,2,0.00035366040361055096
230914_U52_GCaMP6f_F2,U52,octanal3.525,2,0.002021886948868112
230914_U52_GCaMP6f_F2,U52,octanal3.09,2,0.0014728565057829362
230914_U52_GCaMP6f_F2,U52,octanal1.595,2,0.0006216795065365404
230914_U52_GCaMP6f_F2,U52,nonanal4.56,2,0.0022151129536198393
230914_U52_GCaMP6f_F2,U52,nonanal4.045,2,0.0020032141132803713
230914_U52_GCaMP6f_F2,U52,nonanal3.445,2,-1.955881506106056e-07
230914_U52_GCaMP6f_F2,U52,nonanal2.77,2,-1.955881507795243e-07
230914_U52_GCaMP6f_F2,U52,nonanal1.72,2,-1.955881507795243e-07
230914_U52_GCaMP6f_F2,U52,decanal4.53,2,0.0018170815002919488
230914_U52_GCaMP6f_F2,U52,decanal4.015,2,0.001974677482716587
230914_U52_GCaMP6f_F2,U52,decanal3.425,2,0.0016528321852814444
230914_U52_GCaMP6f_F2,U52,decanal2.855,2,0.0004216676692612131
230914_U52_GCaMP6f_F2,U52,decanal2.18,2,-1.9558815073409622e-07
230914_U52_GCaMP6f_F2,U52,undecanal4.145,2,0.0022117058792878413
230914_U52_GCaMP6f_F2,U52,undecanal3.9,2,0.0017557418346968322
230914_U52_GCaMP6f_F2,U52,undecanal3.205,2,-1.9558549651144293e-07
230914_U52_GCaMP6f_F2,U52,undecanal2.765,2,0.0006455937364964234
230914_U52_GCaMP6f_F2,U52,undecanal2.375,2,0.0005683271650401628
230914_U52_GCaMP6f_F2,U52,paraffin,2,0.0
230914_U52_GCaMP6f_F2,U52,sulcatone-3,2,0.002120809855289104
230914_U52_GCaMP6f_F2,U52,phenol,2,0.0019427621103784596
230914_U52_GCaMP6f_F2,U52,benzaldehyde,2,0.0120674739787613
230914_U52_GCaMP6f_F2,U52,oxoisophorone,2,0.01093583973255228
230914_U52_GCaMP6f_F2,U52,2-ethylhexanol,2,0.008380874678559847
230914_U52_GCaMP6f_F2,U52,hexanoic acid,2,0.004056735771228047
230914_U52_GCaMP6f_F2,U52,camphor,2,0.009088912015582366
230914_U52_GCaMP6f_F2,U52,1-octen-3-ol,2,0.0008767757323162646
230915_U52_GCaMP6f_F2,U52,octanal4.58,2,0.019730716746105256
230915_U52_GCaMP6f_F2,U52,octanal4.09,2,0.007201611076341396
230915_U52_GCaMP6f_F2,U52,octanal3.525,2,1.262062349191486e-08
230915_U52_GCaMP6f_F2,U52,octanal3.09,2,2.710505431213761e-18
230915_U52_GCaMP6f_F2,U52,octanal1.595,2,0.0
230915_U52_GCaMP6f_F2,U52,nonanal4.56,2,0.01373097284125994
