samp,subpop,trial,odor,value,odor_order,value_detrended
230913_ORL_GCaMP6f_F2,ORL,1,octanal1.595,0.0014773787,10,0.0014997064197549864
230913_ORL_GCaMP6f_F2,ORL,2,octanal1.595,0.0022243557,46,0.0023832552390055137
230914_ORL_GCaMP6f_F1,ORL,1,octanal1.595,0.0011797743,10,0.0011946140338614357
230914_ORL_GCaMP6f_F1,ORL,2,octanal1.595,0.0030539988,46,0.0032347505455572237
230914_ORL_GCaMP6f_F2,ORL,1,octanal1.595,0.0030820202,10,0.0034210936855955288
230914_ORL_GCaMP6f_F2,ORL,2,octanal1.595,0.0009058325,46,0.001464075713951023
230915_ORL_GCaMP6f_F1,ORL,1,octanal1.595,0.000605705,10,0.0006619189185238189
230915_ORL_GCaMP6f_F1,ORL,2,octanal1.595,0.00048826617,46,0.0007344417504913337
230913_U52_GCaMP6f_F2,U52,1,octanal1.595,0.00205653,10,0.002567403550216782
230913_U52_GCaMP6f_F2,U52,2,octanal1.595,0.0006343083,46,0.0017601602127223662
230913_U52_GCaMP6f_F3,U52,1,octanal1.595,0.002264704,10,0.0023263931550695977
230913_U52_GCaMP6f_F3,U52,2,octanal1.595,0.0016784712,46,0.0018993436499819907
230914_U52_GCaMP6f_F1,U52,1,octanal1.595,0.0006278551,10,0.0007872606652472689
230914_U52_GCaMP6f_F1,U52,2,octanal1.595,0.00067538244,46,0.0019122371306079646
230914_U52_GCaMP6f_F2,U52,1,octanal1.595,0.0015732888,10,0.001987580769462743
230914_U52_GCaMP6f_F2,U52,2,octanal1.595,0.0006331668,46,0.001855638080389883
230915_U52_GCaMP6f_F2,U52,1,octanal1.595,0.003418171,10,0.00399624676826166
230915_U52_GCaMP6f_F2,U52,2,octanal1.595,0.0007109547,46,0.001458784326385113
230914_FCV_GCaMP6f_F1,FCV,1,octanal1.595,0.0021024824,10,0.0025408374764979186
230914_FCV_GCaMP6f_F1,FCV,2,octanal1.595,0.0006458264,46,0.0015432652408170168
230914_FCV_GCaMP6f_F2,FCV,1,octanal1.595,0.00088262395,10,0.001067312656420154
230914_FCV_GCaMP6f_F2,FCV,2,octanal1.595,0.0008960782,46,0.0021474313500188203
230914_FCV_GCaMP6f_F3,FCV,1,octanal1.595,0.00087150175,10,0.001036876256740418
230914_FCV_GCaMP6f_F3,FCV,2,octanal1.595,0.0006719134,46,0.0014942496644913606
230915_FCV_GCaMP6f_F1,FCV,1,octanal1.595,0.0028103155,10,0.0036584763196346247
230915_FCV_GCaMP6f_F1,FCV,2,octanal1.595,0.0010894706,46,0.0036654162021351176
230913_ORL_GCaMP6f_F1,ORL,1,nonanal4.56,0.0021196115,11,0.002010322822077672
230913_ORL_GCaMP6f_F1,ORL,2,nonanal4.56,0.0034369756,47,0.0027412236234852496
230913_ORL_GCaMP6f_F2,ORL,1,nonanal4.56,0.008154698,11,0.008290366705853492
230913_ORL_GCaMP6f_F2,ORL,2,nonanal4.56,0.0065685036,47,0.007048297117266081
230914_ORL_GCaMP6f_F1,ORL,1,nonanal4.56,0.009799657,11,0.009935332918091254
230914_ORL_GCaMP6f_F1,ORL,2,nonanal4.56,0.009917775,47,0.010517900359430081
230914_ORL_GCaMP6f_F2,ORL,1,nonanal4.56,0.01653574,11,0.01854752948876549
230914_ORL_GCaMP6f_F2,ORL,2,nonanal4.56,0.010028286,47,0.016378544236633444
230915_ORL_GCaMP6f_F1,ORL,1,nonanal4.56,0.008505264,11,0.00937747245791545
230915_ORL_GCaMP6f_F1,ORL,2,nonanal4.56,0.0062353625,47,0.009462737494823487
230913_U52_GCaMP6f_F2,U52,1,nonanal4.56,0.0062497878,11,0.007977379795948914
230913_U52_GCaMP6f_F2,U52,2,nonanal4.56,0.0025872858,47,0.007340609464985559
230913_U52_GCaMP6f_F3,U52,1,nonanal4.56,0.007030762,11,0.007241711638050931
230913_U52_GCaMP6f_F3,U52,2,nonanal4.56,0.005073992,47,0.0057571374719897666
230914_U52_GCaMP6f_F1,U52,1,nonanal4.56,0.015311883,11,0.01963874093349634
230914_U52_GCaMP6f_F1,U52,2,nonanal4.56,0.0062784883,47,0.018183311719395114
230914_U52_GCaMP6f_F2,U52,1,nonanal4.56,0.007675652,11,0.009926205111394365
230914_U52_GCaMP6f_F2,U52,2,nonanal4.56,0.0015273152,47,0.004582003843001402
230915_U52_GCaMP6f_F2,U52,1,nonanal4.56,0.014659494,11,0.01740857986143938
230915_U52_GCaMP6f_F2,U52,2,nonanal4.56,0.0060817213,47,0.01267539565612014
230914_FCV_GCaMP6f_F1,FCV,1,nonanal4.56,0.009165059,11,0.011287668185702144
230914_FCV_GCaMP6f_F1,FCV,2,nonanal4.56,0.0055780495,47,0.01358412271495141
230914_FCV_GCaMP6f_F2,FCV,1,nonanal4.56,0.007229279,11,0.008909688746529804
230914_FCV_GCaMP6f_F2,FCV,2,nonanal4.56,0.0030394625,47,0.007423723053522192
230914_FCV_GCaMP6f_F3,FCV,1,nonanal4.56,0.006296414,11,0.00762250659429296
230914_FCV_GCaMP6f_F3,FCV,2,nonanal4.56,0.0022577061,47,0.005108849835792598
230915_FCV_GCaMP6f_F1,FCV,1,nonanal4.56,0.0065677897,11,0.008778471931063
230915_FCV_GCaMP6f_F1,FCV,2,nonanal4.56,0.00160053,47,0.005528739352711262
230913_ORL_GCaMP6f_F1,ORL,1,nonanal4.045,0.001101397,12,0.0010395930869442063
230913_ORL_GCaMP6f_F1,ORL,2,nonanal4.045,0.00351149,48,0.0027872081975880893
230913_ORL_GCaMP6f_F2,ORL,1,nonanal4.045,0.0020982835,12,0.0021363945736695934
230913_ORL_GCaMP6f_F2,ORL,2,nonanal4.045,0.0030684655,48,0.003297542847650438
230914_ORL_GCaMP6f_F1,ORL,1,nonanal4.045,0.0069165253,12,0.007021055193775154
230914_ORL_GCaMP6f_F1,ORL,2,nonanal4.045,0.0068493113,48,0.007272849057006098
230914_ORL_GCaMP6f_F2,ORL,1,nonanal4.045,0.005697362,12,0.006457571127861403
230914_ORL_GCaMP6f_F2,ORL,2,nonanal4.045,0.004385687,48,0.007238009835569718
230915_ORL_GCaMP6f_F1,ORL,1,nonanal4.045,0.0005362693,12,0.0005965341319504788
230915_ORL_GCaMP6f_F1,ORL,2,nonanal4.045,0.00145024,48,0.0022204925929292406
230913_U52_GCaMP6f_F2,U52,1,nonanal4.045,0.0034068665,12,0.004446169566276377
230913_U52_GCaMP6f_F2,U52,2,nonanal4.045,0.00082944374,48,0.0024060827360762255
230913_U52_GCaMP6f_F3,U52,1,nonanal4.045,0.0060607693,12,0.006259415056039436
230913_U52_GCaMP6f_F3,U52,2,nonanal4.045,0.004108684,48,0.0046744092101177505
230914_U52_GCaMP6f_F1,U52,1,nonanal4.045,0.009067767,12,0.01189628346610147
230914_U52_GCaMP6f_F1,U52,2,nonanal4.045,0.0043343226,48,0.012840000472314034
230914_U52_GCaMP6f_F2,U52,1,nonanal4.045,0.0025981115,12,0.003439358030593925
230914_U52_GCaMP6f_F2,U52,2,nonanal4.045,0.0010246622,48,0.0031467274161965575
230915_U52_GCaMP6f_F2,U52,1,nonanal4.045,0.0070313006,12,0.008481367476491891
230915_U52_GCaMP6f_F2,U52,2,nonanal4.045,0.0044978214,48,0.009521887978520846
230914_FCV_GCaMP6f_F1,FCV,1,nonanal4.045,0.0070409225,12,0.00883736891693721
230914_FCV_GCaMP6f_F1,FCV,2,nonanal4.045,0.004119445,48,0.010223801123810656
230914_FCV_GCaMP6f_F2,FCV,1,nonanal4.045,0.004741865,12,0.005956187041681243
230914_FCV_GCaMP6f_F2,FCV,2,nonanal4.045,0.0015330166,48,0.0038161323208957634
230914_FCV_GCaMP6f_F3,FCV,1,nonanal4.045,0.0054450026,12,0.0067073117269370475
230914_FCV_GCaMP6f_F3,FCV,2,nonanal4.045,0.0012540907,48,0.0028875568620642194
230915_FCV_GCaMP6f_F1,FCV,1,nonanal4.045,0.0035539996,12,0.004877211375981019
230915_FCV_GCaMP6f_F1,FCV,2,nonanal4.045,0.0012988026,48,0.004606382137413347
230913_ORL_GCaMP6f_F1,ORL,1,nonanal3.445,0.0011538692,13,0.0010838920538877455
230913_ORL_GCaMP6f_F1,ORL,2,nonanal3.445,0.002436372,49,0.0019245603413469614
230913_ORL_GCaMP6f_F2,ORL,1,nonanal3.445,0.0010179176,13,0.0010379617888955205
230913_ORL_GCaMP6f_F2,ORL,2,nonanal3.445,0.0016275244,49,0.0017516533043857964
230914_ORL_GCaMP6f_F1,ORL,1,nonanal3.445,0.0017768554,13,0.0018059651766211666
230914_ORL_GCaMP6f_F1,ORL,2,nonanal3.445,0.003142538,49,0.00334103538243895
230914_ORL_GCaMP6f_F2,ORL,1,nonanal3.445,0.0028109949,13,0.003219499709039914
230914_ORL_GCaMP6f_F2,ORL,2,nonanal3.445,0.00110383,49,0.0018408426900306473
230915_ORL_GCaMP6f_F1,ORL,1,nonanal3.445,0.0006443735,13,0.0007231766539284816
230915_ORL_GCaMP6f_F1,ORL,2,nonanal3.445,0.000431722,49,0.0006669111726295503
230913_U52_GCaMP6f_F2,U52,1,nonanal3.445,0.0011535583,13,0.001539240078602938
230913_U52_GCaMP6f_F2,U52,2,nonanal3.445,0.00067904644,49,0.002013997878532998
230913_U52_GCaMP6f_F3,U52,1,nonanal3.445,0.0028210392,13,0.002921341205285128
230913_U52_GCaMP6f_F3,U52,2,nonanal3.445,0.0024347608,49,0.00277745771313821
230914_U52_GCaMP6f_F1,U52,1,nonanal3.445,0.004161438,13,0.005584448536948507
230914_U52_GCaMP6f_F1,U52,2,nonanal3.445,0.0019503906,49,0.005910052178385441
230914_U52_GCaMP6f_F2,U52,1,nonanal3.445,0.0020147313,13,0.00273016169568308
230914_U52_GCaMP6f_F2,U52,2,nonanal3.445,0.00077772565,49,0.002444873902664414
230915_U52_GCaMP6f_F2,U52,1,nonanal3.445,0.0011366191,13,0.001392614832268935
230915_U52_GCaMP6f_F2,U52,2,nonanal3.445,0.0017903906,49,0.003849944791544589
230914_FCV_GCaMP6f_F1,FCV,1,nonanal3.445,0.003994235,13,0.005109183320193771
230914_FCV_GCaMP6f_F1,FCV,2,nonanal3.445,0.0013787653,49,0.0034872933417022735
230914_FCV_GCaMP6f_F2,FCV,1,nonanal3.445,0.0028675124,13,0.0036709294801126877
230914_FCV_GCaMP6f_F2,FCV,2,nonanal3.445,0.00088983856,49,0.0022575604289431523
230914_FCV_GCaMP6f_F3,FCV,1,nonanal3.445,0.0019942268,13,0.002499601717781915
230914_FCV_GCaMP6f_F3,FCV,2,nonanal3.445,0.0010032514,49,0.0023504836738283
230915_FCV_GCaMP6f_F1,FCV,1,nonanal3.445,0.0034545227,13,0.004867397013551004
230915_FCV_GCaMP6f_F1,FCV,2,nonanal3.445,0.0011625331,49,0.004233276718787744
230913_ORL_GCaMP6f_F1,ORL,1,nonanal2.77,0.0018824243,14,0.0017597741331902065
230913_ORL_GCaMP6f_F1,ORL,2,nonanal2.77,0.0019283484,50,0.0015159448156286742
230913_ORL_GCaMP6f_F2,ORL,1,nonanal2.77,0.0012870906,14,0.0013144053031753774
230913_ORL_GCaMP6f_F2,ORL,2,nonanal2.77,0.0017933152,50,0.0019329860316205007
230914_ORL_GCaMP6f_F1,ORL,1,nonanal2.77,0.0008014686,14,0.0008156177444175399
230914_ORL_GCaMP6f_F1,ORL,2,nonanal2.77,0.003256339,50,0.0034663548218581194
230914_ORL_GCaMP6f_F2,ORL,1,nonanal2.77,0.00282963,14,0.003274846379807979
230914_ORL_GCaMP6f_F2,ORL,2,nonanal2.77,0.0004994486,50,0.0008416629943563303
230915_ORL_GCaMP6f_F1,ORL,1,nonanal2.77,0.00055168686,14,0.0006246744304298583
230915_ORL_GCaMP6f_F1,ORL,2,nonanal2.77,0.00051341375,50,0.0008001762775354921
230913_U52_GCaMP6f_F2,U52,1,nonanal2.77,0.0010327494,14,0.0014089567914300305
230913_U52_GCaMP6f_F2,U52,2,nonanal2.77,0.00053409964,50,0.0016196371364874775
230913_U52_GCaMP6f_F3,U52,1,nonanal2.77,0.0013844512,14,0.0014375335256747756
230913_U52_GCaMP6f_F3,U52,2,nonanal2.77,0.002086389,50,0.0023864569551669784
230914_U52_GCaMP6f_F1,U52,1,nonanal2.77,0.0019363193,14,0.002657906819197595
230914_U52_GCaMP6f_F1,U52,2,nonanal2.77,0.0006108724,50,0.0018934164077009958
230914_U52_GCaMP6f_F2,U52,1,nonanal2.77,0.0017737751,14,0.0024604889742253218
230914_U52_GCaMP6f_F2,U52,2,nonanal2.77,0.00041452094,50,0.0013339149809143405
230915_U52_GCaMP6f_F2,U52,1,nonanal2.77,0.0030004154,14,0.0037340772969510516
230915_U52_GCaMP6f_F2,U52,2,nonanal2.77,0.00065951527,50,0.0014405137874792817
230914_FCV_GCaMP6f_F1,FCV,1,nonanal2.77,0.0027438644,14,0.003576884934969151
230914_FCV_GCaMP6f_F1,FCV,2,nonanal2.77,0.0011804423,50,0.003042757567274236
230914_FCV_GCaMP6f_F2,FCV,1,nonanal2.77,0.0005970731,14,0.000779022206168886
230914_FCV_GCaMP6f_F2,FCV,2,nonanal2.77,0.0007521628,50,0.001944874617338054
230914_FCV_GCaMP6f_F3,FCV,1,nonanal2.77,0.0008175346,14,0.0010426733533487453
230914_FCV_GCaMP6f_F3,FCV,2,nonanal2.77,0.00051178253,50,0.0012200532553680215
230915_FCV_GCaMP6f_F1,FCV,1,nonanal2.77,0.003336402,14,0.004826603353495198
230915_FCV_GCaMP6f_F1,FCV,2,nonanal2.77,0.0010568755,50,0.003951388016474126
230913_ORL_GCaMP6f_F1,ORL,1,nonanal1.72,0.0012689955,15,0.001180618132741149
230913_ORL_GCaMP6f_F1,ORL,2,nonanal1.72,0.0024316213,51,0.001902408540965918
230913_ORL_GCaMP6f_F2,ORL,1,nonanal1.72,0.0016660673,15,0.0017039787183317655
230913_ORL_GCaMP6f_F2,ORL,2,nonanal1.72,0.001456579,51,0.0015723802208991162
230914_ORL_GCaMP6f_F1,ORL,1,nonanal1.72,0.0011663603,15,0.0011884358673273465
230914_ORL_GCaMP6f_F1,ORL,2,nonanal1.72,0.0030799713,51,0.003282713210437641
230914_ORL_GCaMP6f_F2,ORL,1,nonanal1.72,0.0029855878,15,0.003491596723144248
230914_ORL_GCaMP6f_F2,ORL,2,nonanal1.72,0.0006064171,51,0.0010326468405144242
230915_ORL_GCaMP6f_F1,ORL,1,nonanal1.72,0.000574128,15,0.0006558796868787329
230915_ORL_GCaMP6f_F1,ORL,2,nonanal1.72,0.0006240138,51,0.0009812207733279107
230913_U52_GCaMP6f_F2,U52,1,nonanal1.72,0.0008664023,15,0.0012085322071991168
230913_U52_GCaMP6f_F2,U52,2,nonanal1.72,0.0012301613,51,0.0038141117206362657
230913_U52_GCaMP6f_F3,U52,1,nonanal1.72,0.0025961918,15,0.0027029889493884783
230913_U52_GCaMP6f_F3,U52,2,nonanal1.72,0.0027274652,51,0.0031281293674457794
230914_U52_GCaMP6f_F1,U52,1,nonanal1.72,0.0010375945,15,0.0014568550737346574
230914_U52_GCaMP6f_F1,U52,2,nonanal1.72,0.00057851407,51,0.00183415262273854
230914_U52_GCaMP6f_F2,U52,1,nonanal1.72,0.0024990344,15,0.003548515749276405
230914_U52_GCaMP6f_F2,U52,2,nonanal1.72,0.0009278296,51,0.0030563390665750804
230915_U52_GCaMP6f_F2,U52,1,nonanal1.72,0.0016192347,15,0.00204690445551255
230915_U52_GCaMP6f_F2,U52,2,nonanal1.72,0.00045952108,51,0.0010194920751321673
230914_FCV_GCaMP6f_F1,FCV,1,nonanal1.72,0.0024572436,15,0.0032644873412045546
230914_FCV_GCaMP6f_F1,FCV,2,nonanal1.72,0.001579104,51,0.004148181716280821
230914_FCV_GCaMP6f_F2,FCV,1,nonanal1.72,0.0006844402,15,0.0009101425884798672
230914_FCV_GCaMP6f_F2,FCV,2,nonanal1.72,0.0008528454,51,0.002247510163322594
230914_FCV_GCaMP6f_F3,FCV,1,nonanal1.72,0.0006500758,15,0.0008436299676259312
230914_FCV_GCaMP6f_F3,FCV,2,nonanal1.72,0.00067867676,51,0.0016462742134417652
230915_FCV_GCaMP6f_F1,FCV,1,nonanal1.72,0.0024441036,15,0.0036302569465176014
230915_FCV_GCaMP6f_F1,FCV,2,nonanal1.72,0.0007124522,51,0.0027348662817807934
230913_ORL_GCaMP6f_F1,ORL,1,decanal4.53,0.0033545797,16,0.003105971307344319
230913_ORL_GCaMP6f_F1,ORL,2,decanal4.53,0.0046819225,52,0.0036453734519892107
230913_ORL_GCaMP6f_F2,ORL,1,decanal4.53,0.009826327,16,0.010065011606527195
230913_ORL_GCaMP6f_F2,ORL,2,decanal4.53,0.008106729,52,0.008764368409597854
230914_ORL_GCaMP6f_F1,ORL,1,decanal4.53,0.009598905,16,0.009792815743789523
230914_ORL_GCaMP6f_F1,ORL,2,decanal4.53,0.008423014,52,0.008988695402614384
230914_ORL_GCaMP6f_F2,ORL,1,decanal4.53,0.015156899,16,0.017911730042098038
230914_ORL_GCaMP6f_F2,ORL,2,decanal4.53,0.009473885,52,0.01630202064276861
230915_ORL_GCaMP6f_F1,ORL,1,decanal4.53,0.009595022,16,0.011058998299398829
230915_ORL_GCaMP6f_F1,ORL,2,decanal4.53,0.0069411066,52,0.011011731607538523
230913_U52_GCaMP6f_F2,U52,1,decanal4.53,0.004368178,16,0.0062298109580579695
230913_U52_GCaMP6f_F2,U52,2,decanal4.53,0.0021649785,52,0.006863108208145531
230913_U52_GCaMP6f_F3,U52,1,decanal4.53,0.005415588,16,0.005653537536098238
230913_U52_GCaMP6f_F3,U52,2,decanal4.53,0.003755767,52,0.004319080469612691
230914_U52_GCaMP6f_F1,U52,1,decanal4.53,0.011088884,16,0.015925843468321082
230914_U52_GCaMP6f_F1,U52,2,decanal4.53,0.004024102,52,0.013050178089606268
230914_U52_GCaMP6f_F2,U52,1,decanal4.53,0.0015100278,16,0.002194881505522631
230914_U52_GCaMP6f_F2,U52,2,decanal4.53,0.0012304056,52,0.004148902623173252
230915_U52_GCaMP6f_F2,U52,1,decanal4.53,0.007372504,16,0.009466482520632043
230915_U52_GCaMP6f_F2,U52,2,decanal4.53,0.0051052077,52,0.01150476314789874
230914_FCV_GCaMP6f_F1,FCV,1,decanal4.53,0.009579113,16,0.012969299647227164
230914_FCV_GCaMP6f_F1,FCV,2,decanal4.53,0.0044413693,52,0.011890178578399158
230914_FCV_GCaMP6f_F2,FCV,1,decanal4.53,0.0044686054,16,0.00605616262249521
230914_FCV_GCaMP6f_F2,FCV,2,decanal4.53,0.0020022634,52,0.00537779393417305
230914_FCV_GCaMP6f_F3,FCV,1,decanal4.53,0.004331722,16,0.005719979111146977
230914_FCV_GCaMP6f_F3,FCV,2,decanal4.53,0.0017359558,52,0.004284732637345472
230915_FCV_GCaMP6f_F1,FCV,1,decanal4.53,0.006823345,16,0.010405659291855036
230915_FCV_GCaMP6f_F1,FCV,2,decanal4.53,0.0009974431,52,0.003931180748031396
230913_ORL_GCaMP6f_F1,ORL,1,decanal4.015,0.0008371179,17,0.00077135786343399
230913_ORL_GCaMP6f_F1,ORL,2,decanal4.015,0.00378372,53,0.00293188380320114
230913_ORL_GCaMP6f_F2,ORL,1,decanal4.015,0.004480386,17,0.00459610498966341
230913_ORL_GCaMP6f_F2,ORL,2,decanal4.015,0.0050964523,53,0.005518161097178589
230914_ORL_GCaMP6f_F1,ORL,1,decanal4.015,0.009755155,17,0.009964670259336927
230914_ORL_GCaMP6f_F1,ORL,2,decanal4.015,0.0084478,53,0.009026421984718865
230914_ORL_GCaMP6f_F2,ORL,1,decanal4.015,0.010707245,17,0.012786093246034583
230914_ORL_GCaMP6f_F2,ORL,2,decanal4.015,0.0077027706,53,0.013393474119486033
230915_ORL_GCaMP6f_F1,ORL,1,decanal4.015,0.0036172578,17,0.004206332908343508
230915_ORL_GCaMP6f_F1,ORL,2,decanal4.015,0.0031667214,53,0.005068636233780876
230913_U52_GCaMP6f_F2,U52,1,decanal4.015,0.003686112,17,0.005375006288827518
230913_U52_GCaMP6f_F2,U52,2,decanal4.015,0.001611665,53,0.0052236965682607725
230913_U52_GCaMP6f_F3,U52,1,decanal4.015,0.0053018285,17,0.005549674409370846
230913_U52_GCaMP6f_F3,U52,2,decanal4.015,0.004660101,53,0.005373473973103908
230914_U52_GCaMP6f_F1,U52,1,decanal4.015,0.009537246,17,0.014010818266598484
230914_U52_GCaMP6f_F1,U52,2,decanal4.015,0.003183635,53,0.010560795699095656
230914_U52_GCaMP6f_F2,U52,1,decanal4.015,0.001681402,17,0.0025017812275759626
230914_U52_GCaMP6f_F2,U52,2,decanal4.015,0.0005503584,53,0.0018996875463985886
230915_U52_GCaMP6f_F2,U52,1,decanal4.015,0.008217852,17,0.010718099570450983
230915_U52_GCaMP6f_F2,U52,2,decanal4.015,0.004980882,53,0.011401352443840728
230914_FCV_GCaMP6f_F1,FCV,1,decanal4.015,0.0050756154,17,0.0070033266974769
230914_FCV_GCaMP6f_F1,FCV,2,decanal4.015,0.0030615423,53,0.008352879323603448
230914_FCV_GCaMP6f_F2,FCV,1,decanal4.015,0.0029781586,17,0.004113627283681621
230914_FCV_GCaMP6f_F2,FCV,2,decanal4.015,0.0018011341,53,0.004930382257445717
230914_FCV_GCaMP6f_F3,FCV,1,decanal4.015,0.0026328666,17,0.0035375988802384757
230914_FCV_GCaMP6f_F3,FCV,2,decanal4.015,0.0010914529,53,0.0027411697475191337
230915_FCV_GCaMP6f_F1,FCV,1,decanal4.015,0.0050226813,17,0.007864342341302868
230915_FCV_GCaMP6f_F1,FCV,2,decanal4.015,0.0011193508,53,0.004529555786864907
230913_ORL_GCaMP6f_F1,ORL,1,decanal3.425,0.001551725,18,0.0014229642777858515
230913_ORL_GCaMP6f_F1,ORL,2,decanal3.425,0.0027748912,54,0.002139851724941079
230913_ORL_GCaMP6f_F2,ORL,1,decanal3.425,0.0018335414,18,0.0018837213993938915
230913_ORL_GCaMP6f_F2,ORL,2,decanal3.425,0.0042354898,54,0.004592841871825362
230914_ORL_GCaMP6f_F1,ORL,1,decanal3.425,0.0042611817,18,0.00435814503516441
230914_ORL_GCaMP6f_F1,ORL,2,decanal3.425,0.0036755872,54,0.003932254408350721
230914_ORL_GCaMP6f_F2,ORL,1,decanal3.425,0.0034661475,18,0.0041825401219525455
230914_ORL_GCaMP6f_F2,ORL,2,decanal3.425,0.002475804,54,0.004350062408388504
230915_ORL_GCaMP6f_F1,ORL,1,decanal3.425,0.0009172737,18,0.0010761615845958793
230915_ORL_GCaMP6f_F1,ORL,2,decanal3.425,0.00078022224,54,0.0012599518717317302
230913_U52_GCaMP6f_F2,U52,1,decanal3.425,0.0013055126,18,0.0019463790726101146
230913_U52_GCaMP6f_F2,U52,2,decanal3.425,0.0008436857,54,0.0027958879623914447
230913_U52_GCaMP6f_F3,U52,1,decanal3.425,0.0030126881,18,0.0031620094794190113
230913_U52_GCaMP6f_F3,U52,2,decanal3.425,0.0042806836,54,0.004949258248013894
230914_U52_GCaMP6f_F1,U52,1,decanal3.425,0.005661847,18,0.008507942713557134
230914_U52_GCaMP6f_F1,U52,2,decanal3.425,0.0017024821,54,0.005776726917480078
230914_U52_GCaMP6f_F2,U52,1,decanal3.425,0.0009426091,18,0.001435691176871719
230914_U52_GCaMP6f_F2,U52,2,decanal3.425,0.0019977367,54,0.007058728172654223
230915_U52_GCaMP6f_F2,U52,1,decanal3.425,0.0046939584,18,0.006218484546427332
230915_U52_GCaMP6f_F2,U52,2,decanal3.425,0.0023101843,54,0.0053713394255785404
230914_FCV_GCaMP6f_F1,FCV,1,decanal3.425,0.004397787,18,0.006184068943138573
230914_FCV_GCaMP6f_F1,FCV,2,decanal3.425,0.0021264344,54,0.005912516747801156
230914_FCV_GCaMP6f_F2,FCV,1,decanal3.425,0.0011763739,18,0.0016560524714518254
230914_FCV_GCaMP6f_F2,FCV,2,decanal3.425,0.0009383465,54,0.002617877839925064
230914_FCV_GCaMP6f_F3,FCV,1,decanal3.425,0.0011130124,18,0.001521687951756059
230914_FCV_GCaMP6f_F3,FCV,2,decanal3.425,0.0011131126,54,0.0028445652250818298
230915_FCV_GCaMP6f_F1,FCV,1,decanal3.425,0.0047373087,18,0.00761575547059308
230915_FCV_GCaMP6f_F1,FCV,2,decanal3.425,0.0011393437,54,0.004733677548798345
230913_ORL_GCaMP6f_F1,ORL,1,decanal2.855,0.0012237641,19,0.0011168295774229074
230913_ORL_GCaMP6f_F1,ORL,2,decanal2.855,0.0027974667,55,0.0021469038997496163
230913_ORL_GCaMP6f_F2,ORL,1,decanal2.855,0.002724448,19,0.002803211821198096
230913_ORL_GCaMP6f_F2,ORL,2,decanal2.855,0.0020408754,55,0.002216387977054401
230914_ORL_GCaMP6f_F1,ORL,1,decanal2.855,0.0007991745,19,0.0008183820815581173
230914_ORL_GCaMP6f_F1,ORL,2,decanal2.855,0.0032242718,55,0.003453738012214549
230914_ORL_GCaMP6f_F2,ORL,1,decanal2.855,0.0022371104,19,0.0027278057545458215
230914_ORL_GCaMP6f_F2,ORL,2,decanal2.855,0.0012444719,55,0.002209516610272103
230915_ORL_GCaMP6f_F1,ORL,1,decanal2.855,0.0010468764,19,0.0012391626550690578
230915_ORL_GCaMP6f_F1,ORL,2,decanal2.855,0.00067053083,55,0.0010924680506394144
230913_U52_GCaMP6f_F2,U52,1,decanal2.855,0.0009373648,19,0.0014288640459512352
230913_U52_GCaMP6f_F2,U52,2,decanal2.855,0.0005558807,55,0.0018834607779336676
230913_U52_GCaMP6f_F3,U52,1,decanal2.855,0.0019584538,19,0.002061054581063387
230913_U52_GCaMP6f_F3,U52,2,decanal2.855,0.002346906,55,0.0027207575836758935
230914_U52_GCaMP6f_F1,U52,1,decanal2.855,0.0033638307,19,0.005170427707658578
230914_U52_GCaMP6f_F1,U52,2,decanal2.855,0.0009685991,55,0.0033617797519169645
230914_U52_GCaMP6f_F2,U52,1,decanal2.855,0.00088956393,19,0.0013869416862623922
230914_U52_GCaMP6f_F2,U52,2,decanal2.855,0.00057679287,55,0.0020862181841259557
230915_U52_GCaMP6f_F2,U52,1,decanal2.855,0.0027242955,19,0.003665940292939636
230915_U52_GCaMP6f_F2,U52,2,decanal2.855,0.00064937025,55,0.001533607446212906
230914_FCV_GCaMP6f_F1,FCV,1,decanal2.855,0.0036615962,19,0.005247289578663091
230914_FCV_GCaMP6f_F1,FCV,2,decanal2.855,0.0007034504,55,0.00199332598028418
230914_FCV_GCaMP6f_F2,FCV,1,decanal2.855,0.00065430003,19,0.0009387657754957432
230914_FCV_GCaMP6f_F2,FCV,2,decanal2.855,0.00086631015,55,0.0024632650015345443
230914_FCV_GCaMP6f_F3,FCV,1,decanal2.855,0.0017813977,19,0.002478177177605931
230914_FCV_GCaMP6f_F3,FCV,2,decanal2.855,0.00052666647,55,0.0013694883253799572
230915_FCV_GCaMP6f_F1,FCV,1,decanal2.855,0.0027055857,19,0.004465777868453503
230915_FCV_GCaMP6f_F1,FCV,2,decanal2.855,0.0010749965,55,0.00458569834891611
230913_ORL_GCaMP6f_F1,ORL,1,decanal2.18,0.0011915511,20,0.0010822107111573911
230913_ORL_GCaMP6f_F1,ORL,2,decanal2.18,0.0022936123,56,0.0017517722649762289
230913_ORL_GCaMP6f_F2,ORL,1,decanal2.18,0.0015916293,20,0.0016401016285582618
230913_ORL_GCaMP6f_F2,ORL,2,decanal2.18,0.0024692118,56,0.0026855860986136973
230914_ORL_GCaMP6f_F1,ORL,1,decanal2.18,0.0012197475,20,0.0012506255549718701
230914_ORL_GCaMP6f_F1,ORL,2,decanal2.18,0.0031435739,56,0.0033715087261272196
230914_ORL_GCaMP6f_F2,ORL,1,decanal2.18,0.0027365556,20,0.0033718112042410192
